frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport
Apr  1, 2026 21:29:53.969352819 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:29:53.969580037 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:29:53.969718750 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:29:53.969988124 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:29:53.970123619 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:29:53.970361338 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:29:53.970568080 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:29:53.996587181 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:29:54.016293114 PKT,192.168.100.39,157.240.227.60,6,56922,5222,,
Apr  1, 2026 21:29:54.084007310 PKT,192.168.100.39,157.240.227.60,6,43354,443,,
Apr  1, 2026 21:29:55.550989295 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:29:55.792985459 PKT,192.168.100.39,157.240.227.60,6,56922,5222,,
Apr  1, 2026 21:29:56.091917233 PKT,157.240.227.60,192.168.100.39,17,,,443,43403
Apr  1, 2026 21:29:56.091949553 PKT,157.240.227.60,192.168.100.39,17,,,443,43403
Apr  1, 2026 21:29:56.091956632 PKT,157.240.227.60,192.168.100.39,17,,,443,43403
Apr  1, 2026 21:29:56.091962610 PKT,157.240.227.60,192.168.100.39,17,,,443,43403
Apr  1, 2026 21:29:56.091968504 PKT,157.240.227.60,192.168.100.39,17,,,443,43403
Apr  1, 2026 21:29:56.091977974 PKT,157.240.227.60,192.168.100.39,6,5222,56922,,
Apr  1, 2026 21:29:56.092009563 PKT,157.240.227.60,192.168.100.39,6,443,43354,,
Apr  1, 2026 21:29:56.092018772 PKT,157.240.227.60,192.168.100.39,17,,,443,43403
Apr  1, 2026 21:29:56.092028689 PKT,157.240.227.60,192.168.100.39,17,,,443,43403
Apr  1, 2026 21:29:56.092035839 PKT,157.240.227.60,192.168.100.39,17,,,443,43403
Apr  1, 2026 21:29:56.092042251 PKT,157.240.227.60,192.168.100.39,17,,,443,43403
Apr  1, 2026 21:29:56.093000807 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:29:56.093264963 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:29:57.467493930 PKT,192.168.100.39,192.168.100.1,17,,,45519,53
Apr  1, 2026 21:29:57.467999941 PKT,192.168.100.39,185.125.190.58,17,,,57801,123
Apr  1, 2026 21:29:58.355502216 PKT,192.168.100.39,157.240.227.60,6,56922,5222,,
Apr  1, 2026 21:29:58.534512018 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:29:59.459894467 PKT,192.168.100.39,157.240.227.60,6,56922,5222,,
Apr  1, 2026 21:29:59.931994590 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:29:59.932061966 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:29:59.932111078 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:29:59.932127138 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:02.276083071 PKT,192.168.100.39,20.189.173.25,6,43282,443,,
Apr  1, 2026 21:30:02.717260382 PKT,192.168.100.39,192.168.100.1,17,,,45519,53
Apr  1, 2026 21:30:03.108010388 PKT,192.168.100.39,157.240.227.60,6,56922,5222,,
Apr  1, 2026 21:30:07.384699648 PKT,192.168.100.135,239.255.255.250,17,,,46055,1900
Apr  1, 2026 21:30:07.384700793 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:30:07.384701221 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:30:07.384701557 PKT,157.240.227.60,192.168.100.39,6,5222,56922,,
Apr  1, 2026 21:30:07.384701878 PKT,104.18.39.21,192.168.100.39,6,443,48048,,
Apr  1, 2026 21:30:07.384702180 PKT,192.168.100.1,192.168.100.39,17,,,53,45519
Apr  1, 2026 21:30:07.384801611 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:07.384941758 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:07.385013445 PKT,192.168.100.39,157.240.227.60,6,56922,5222,,
Apr  1, 2026 21:30:07.386656985 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:30:07.386657493 PKT,172.64.148.235,192.168.100.39,6,443,56006,,
Apr  1, 2026 21:30:07.386700215 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:07.386769433 PKT,192.168.100.39,172.64.148.235,6,56006,443,,
Apr  1, 2026 21:30:07.388408875 PKT,192.168.100.39,104.18.39.21,6,48048,443,,
Apr  1, 2026 21:30:07.389301964 PKT,192.168.100.39,172.64.148.235,6,56006,443,,
Apr  1, 2026 21:30:07.394589381 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:08.140852375 PKT,192.168.100.39,157.240.227.60,6,56922,5222,,
Apr  1, 2026 21:30:08.140885294 PKT,192.168.100.39,157.240.227.60,6,56922,5222,,
Apr  1, 2026 21:30:08.543105180 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:09.443938303 PKT,192.168.100.39,172.64.148.235,6,56006,443,,
Apr  1, 2026 21:30:10.276008425 PKT,192.168.100.39,142.251.38.14,6,53414,443,,
Apr  1, 2026 21:30:10.467957123 PKT,192.168.100.39,157.240.227.60,6,35746,443,,
Apr  1, 2026 21:30:10.468027563 PKT,192.168.100.39,142.251.38.14,6,53426,443,,
Apr  1, 2026 21:30:10.553680789 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:30:10.915964289 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:11.034042407 PKT,192.168.100.39,142.251.152.119,17,,,49698,443
Apr  1, 2026 21:30:11.107962148 PKT,192.168.100.39,104.18.39.21,6,48048,443,,
Apr  1, 2026 21:30:11.213781868 PKT,192.168.100.39,104.18.39.21,6,48048,443,,
Apr  1, 2026 21:30:11.570560367 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:30:11.570759304 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:30:11.940932666 PKT,192.168.100.39,157.240.227.60,6,56922,5222,,
Apr  1, 2026 21:30:12.003942558 PKT,192.168.100.39,35.190.80.1,6,40210,443,,
Apr  1, 2026 21:30:12.515902693 PKT,192.168.100.39,35.190.80.1,6,40212,443,,
Apr  1, 2026 21:30:12.717407570 PKT,192.168.100.39,185.125.190.58,17,,,57801,123
Apr  1, 2026 21:30:13.481074640 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:30:13.596508927 PKT,192.168.100.39,142.251.152.119,17,,,49698,443
Apr  1, 2026 21:30:13.967756128 PKT,104.18.39.21,192.168.100.39,6,443,48048,,
Apr  1, 2026 21:30:13.967756512 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:30:13.967803655 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:14.008882604 PKT,192.168.100.39,104.18.39.21,6,48048,443,,
Apr  1, 2026 21:30:14.729555725 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:30:14.729555963 PKT,104.18.39.21,192.168.100.39,6,443,44332,,
Apr  1, 2026 21:30:14.729582302 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:14.730255250 PKT,192.168.100.39,104.18.39.21,6,44332,443,,
Apr  1, 2026 21:30:14.732063183 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:14.985959986 PKT,192.168.100.108,224.0.0.251,17,,,5353,5353
Apr  1, 2026 21:30:14.985960902 PKT,,,,,,5353,5353
Apr  1, 2026 21:30:15.156223368 PKT,192.168.100.85,185.125.190.101,6,49312,80,,
Apr  1, 2026 21:30:15.156321405 PKT,192.168.100.85,185.125.190.101,6,49312,80,,
Apr  1, 2026 21:30:15.587926881 PKT,192.168.100.39,172.64.148.235,6,56006,443,,
Apr  1, 2026 21:30:16.602403259 PKT,192.168.100.39,157.240.227.60,6,56922,5222,,
Apr  1, 2026 21:30:16.649173618 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:30:16.808655267 PKT,192.168.100.39,157.240.227.60,6,42064,443,,
Apr  1, 2026 21:30:16.809354126 PKT,192.168.100.39,192.168.100.1,17,,,37836,53
Apr  1, 2026 21:30:16.815497827 PKT,192.168.100.39,157.240.227.60,6,42928,5222,,
Apr  1, 2026 21:30:17.060015506 PKT,192.168.100.39,104.18.39.21,6,44332,443,,
Apr  1, 2026 21:30:17.828203235 PKT,192.168.100.39,157.240.227.60,6,42928,5222,,
Apr  1, 2026 21:30:17.828251834 PKT,192.168.100.39,157.240.227.60,6,42064,443,,
Apr  1, 2026 21:30:18.546100052 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:18.660943513 PKT,192.168.100.39,172.64.155.209,6,46978,443,,
Apr  1, 2026 21:30:18.722034138 PKT,192.168.100.39,142.251.152.119,17,,,49698,443
Apr  1, 2026 21:30:18.851937657 PKT,192.168.100.39,157.240.227.60,6,42064,443,,
Apr  1, 2026 21:30:18.852017886 PKT,192.168.100.39,157.240.227.60,6,42928,5222,,
Apr  1, 2026 21:30:18.918008431 PKT,192.168.100.39,157.240.227.60,6,56922,5222,,
Apr  1, 2026 21:30:19.086539564 PKT,104.18.39.21,192.168.100.39,6,443,44332,,
Apr  1, 2026 21:30:19.086540402 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:30:19.086540711 PKT,172.64.148.235,192.168.100.39,6,443,35934,,
Apr  1, 2026 21:30:19.086540961 PKT,172.64.148.235,192.168.100.39,6,443,56006,,
Apr  1, 2026 21:30:19.086541210 PKT,157.240.227.60,192.168.100.39,6,5222,56922,,
Apr  1, 2026 21:30:19.086541454 PKT,157.240.227.60,192.168.100.39,17,,,443,43403
Apr  1, 2026 21:30:19.086541709 PKT,192.168.100.1,192.168.100.39,17,,,53,37836
Apr  1, 2026 21:30:19.086541959 PKT,157.240.227.60,192.168.100.39,6,5222,42928,,
Apr  1, 2026 21:30:19.086735444 PKT,192.168.100.39,157.240.227.60,6,42928,5222,,
Apr  1, 2026 21:30:19.086842970 PKT,157.240.227.60,192.168.100.39,6,443,42064,,
Apr  1, 2026 21:30:19.086843220 PKT,157.240.227.60,192.168.100.39,6,5222,56922,,
Apr  1, 2026 21:30:19.086844419 PKT,104.18.39.21,192.168.100.39,6,443,44332,,
Apr  1, 2026 21:30:19.086844666 PKT,157.240.227.60,192.168.100.39,6,443,43354,,
Apr  1, 2026 21:30:19.086844916 PKT,157.240.227.60,192.168.100.39,6,443,43354,,
Apr  1, 2026 21:30:19.086845166 PKT,157.240.227.60,192.168.100.39,6,5222,42928,,
Apr  1, 2026 21:30:19.086845409 PKT,157.240.227.60,192.168.100.39,6,443,42064,,
Apr  1, 2026 21:30:19.086984165 PKT,192.168.100.39,157.240.227.60,6,42064,443,,
Apr  1, 2026 21:30:19.087042230 PKT,192.168.100.39,157.240.227.60,6,56922,5222,,
Apr  1, 2026 21:30:19.087079422 PKT,192.168.100.39,157.240.227.60,6,43354,443,,
Apr  1, 2026 21:30:19.087100366 PKT,192.168.100.39,157.240.227.60,6,43354,443,,
Apr  1, 2026 21:30:19.087121323 PKT,192.168.100.39,157.240.227.60,6,42928,5222,,
Apr  1, 2026 21:30:19.087142355 PKT,192.168.100.39,157.240.227.60,6,42064,443,,
Apr  1, 2026 21:30:19.087223979 PKT,192.168.100.39,172.64.148.235,6,35934,443,,
Apr  1, 2026 21:30:19.089785841 PKT,192.168.100.39,157.240.227.60,6,42928,5222,,
Apr  1, 2026 21:30:19.089823811 PKT,192.168.100.39,157.240.227.60,6,42928,5222,,
Apr  1, 2026 21:30:19.092211517 PKT,192.168.100.39,157.240.227.60,6,42064,443,,
Apr  1, 2026 21:30:19.092247729 PKT,192.168.100.39,157.240.227.60,6,42064,443,,
Apr  1, 2026 21:30:21.284738987 PKT,192.168.100.39,142.251.152.119,17,,,35587,443
Apr  1, 2026 21:30:21.341689741 PKT,192.168.100.39,192.168.100.1,17,,,43309,53
Apr  1, 2026 21:30:21.342089921 PKT,192.168.100.39,192.168.100.1,17,,,45243,53
Apr  1, 2026 21:30:21.585678658 PKT,192.168.100.39,142.251.152.119,17,,,35587,443
Apr  1, 2026 21:30:21.590669055 PKT,157.240.227.60,192.168.100.39,6,5222,42928,,
Apr  1, 2026 21:30:21.590669856 PKT,157.240.227.60,192.168.100.39,6,443,42064,,
Apr  1, 2026 21:30:21.590670110 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:30:21.590670355 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:30:21.590670610 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:30:21.590670847 PKT,157.240.227.60,192.168.100.39,6,443,43354,,
Apr  1, 2026 21:30:21.590671095 PKT,157.240.227.60,192.168.100.39,6,5222,56922,,
Apr  1, 2026 21:30:21.590671336 PKT,157.240.227.60,192.168.100.39,6,5222,56922,,
Apr  1, 2026 21:30:21.590737974 PKT,192.168.100.39,157.240.227.60,6,42928,5222,,
Apr  1, 2026 21:30:21.590789275 PKT,192.168.100.39,157.240.227.60,6,42064,443,,
Apr  1, 2026 21:30:21.590934217 PKT,192.168.100.39,157.240.227.60,6,43354,443,,
Apr  1, 2026 21:30:21.590984014 PKT,192.168.100.39,157.240.227.60,6,56922,5222,,
Apr  1, 2026 21:30:21.591083694 PKT,157.240.227.60,192.168.100.39,6,5222,42928,,
Apr  1, 2026 21:30:21.591084244 PKT,157.240.227.60,192.168.100.39,6,5222,42928,,
Apr  1, 2026 21:30:21.591084494 PKT,157.240.227.60,192.168.100.39,6,5222,42928,,
Apr  1, 2026 21:30:21.591084743 PKT,157.240.227.60,192.168.100.39,6,443,42064,,
Apr  1, 2026 21:30:21.591085003 PKT,157.240.227.60,192.168.100.39,6,443,42064,,
Apr  1, 2026 21:30:21.591085253 PKT,172.64.148.235,192.168.100.39,6,443,35934,,
Apr  1, 2026 21:30:21.591110876 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:21.591150605 PKT,192.168.100.39,157.240.227.60,6,42928,5222,,
Apr  1, 2026 21:30:21.591183518 PKT,192.168.100.39,157.240.227.60,6,42064,443,,
Apr  1, 2026 21:30:21.591262081 PKT,192.168.100.135,239.255.255.250,17,,,56317,1900
Apr  1, 2026 21:30:21.591262533 PKT,192.168.100.135,239.255.255.250,17,,,56317,1900
Apr  1, 2026 21:30:21.591263684 PKT,192.168.100.135,239.255.255.250,17,,,56317,1900
Apr  1, 2026 21:30:21.591263941 PKT,142.251.152.119,192.168.100.39,17,,,443,49698
Apr  1, 2026 21:30:21.591264191 PKT,142.251.152.119,192.168.100.39,17,,,443,35587
Apr  1, 2026 21:30:21.592696618 PKT,192.168.100.1,192.168.100.39,17,,,53,43309
Apr  1, 2026 21:30:21.592697252 PKT,192.168.100.1,192.168.100.39,17,,,53,45243
Apr  1, 2026 21:30:21.592910707 PKT,192.168.100.39,157.240.227.60,6,56922,5222,,
Apr  1, 2026 21:30:21.596268303 PKT,192.168.100.39,192.168.100.1,17,,,57959,53
Apr  1, 2026 21:30:21.596608397 PKT,192.168.100.39,157.240.227.60,6,42928,5222,,
Apr  1, 2026 21:30:21.598453963 PKT,192.168.100.39,157.240.227.60,6,42064,443,,
Apr  1, 2026 21:30:21.598947049 PKT,192.168.100.39,172.64.148.235,6,35934,443,,
Apr  1, 2026 21:30:21.599661380 PKT,192.168.100.39,142.251.152.119,17,,,49698,443
Apr  1, 2026 21:30:21.605776007 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:21.609832613 PKT,192.168.100.39,157.240.227.60,6,42928,5222,,
Apr  1, 2026 21:30:21.611197202 PKT,192.168.100.39,157.240.227.60,6,42064,443,,
Apr  1, 2026 21:30:21.711702977 PKT,192.168.100.39,142.251.156.119,17,,,55693,443
Apr  1, 2026 21:30:21.711831967 PKT,192.168.100.39,142.251.156.119,17,,,55693,443
Apr  1, 2026 21:30:21.711966695 PKT,192.168.100.39,142.251.156.119,17,,,55693,443
Apr  1, 2026 21:30:21.712761981 PKT,192.168.100.39,142.251.156.119,17,,,55693,443
Apr  1, 2026 21:30:22.393525463 PKT,192.168.100.1,192.168.100.39,17,,,53,57959
Apr  1, 2026 21:30:22.393526602 PKT,142.251.152.119,192.168.100.39,17,,,443,49698
Apr  1, 2026 21:30:22.393526901 PKT,142.251.152.119,192.168.100.39,17,,,443,35587
Apr  1, 2026 21:30:22.393527150 PKT,157.240.227.60,192.168.100.39,6,5222,56922,,
Apr  1, 2026 21:30:22.393527390 PKT,157.240.227.60,192.168.100.39,6,5222,42928,,
Apr  1, 2026 21:30:22.393527640 PKT,157.240.227.60,192.168.100.39,6,443,42064,,
Apr  1, 2026 21:30:22.393527888 PKT,157.240.227.60,192.168.100.39,6,5222,42928,,
Apr  1, 2026 21:30:22.393528132 PKT,157.240.227.60,192.168.100.39,6,443,42064,,
Apr  1, 2026 21:30:22.393653594 PKT,192.168.100.39,142.251.152.119,142.251.152.119,192.168.100.39,1,17,,,443,49698
Apr  1, 2026 21:30:22.393765288 PKT,192.168.100.39,142.251.152.119,142.251.152.119,192.168.100.39,1,17,,,443,35587
Apr  1, 2026 21:30:22.394008717 PKT,142.251.156.119,192.168.100.39,17,,,443,55693
Apr  1, 2026 21:30:22.394009164 PKT,142.251.156.119,192.168.100.39,17,,,443,55693
Apr  1, 2026 21:30:22.395714629 PKT,192.168.100.39,20.189.173.10,6,51132,443,,
Apr  1, 2026 21:30:22.399173664 PKT,142.251.156.119,192.168.100.39,17,,,443,55693
Apr  1, 2026 21:30:22.399174352 PKT,142.251.156.119,192.168.100.39,17,,,443,55693
Apr  1, 2026 21:30:22.399175149 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:30:22.399175393 PKT,172.64.148.235,192.168.100.39,6,443,35934,,
Apr  1, 2026 21:30:22.399175635 PKT,142.251.156.119,192.168.100.39,17,,,443,55693
Apr  1, 2026 21:30:22.399360429 PKT,142.251.156.119,192.168.100.39,17,,,443,55693
Apr  1, 2026 21:30:22.399360831 PKT,142.251.156.119,192.168.100.39,17,,,443,55693
Apr  1, 2026 21:30:22.399361087 PKT,142.251.156.119,192.168.100.39,17,,,443,55693
Apr  1, 2026 21:30:22.399362591 PKT,142.251.156.119,192.168.100.39,17,,,443,55693
Apr  1, 2026 21:30:22.399362913 PKT,157.240.227.60,192.168.100.39,6,5222,42928,,
Apr  1, 2026 21:30:22.399363204 PKT,157.240.227.60,192.168.100.39,6,443,42064,,
Apr  1, 2026 21:30:22.401324068 PKT,192.168.100.39,142.251.156.119,17,,,55693,443
Apr  1, 2026 21:30:22.402392975 PKT,192.168.100.39,142.251.156.119,17,,,55693,443
Apr  1, 2026 21:30:22.402730099 PKT,192.168.100.39,142.251.156.119,17,,,55693,443
Apr  1, 2026 21:30:22.403187481 PKT,192.168.100.39,157.240.227.60,6,42928,5222,,
Apr  1, 2026 21:30:22.403627421 PKT,192.168.100.39,157.240.227.60,6,42064,443,,
Apr  1, 2026 21:30:22.428622199 PKT,192.168.100.39,142.251.156.119,17,,,55693,443
Apr  1, 2026 21:30:22.755925079 PKT,192.168.100.39,13.107.213.63,6,52526,443,,
Apr  1, 2026 21:30:22.755954463 PKT,192.168.100.39,172.64.155.209,6,36244,443,,
Apr  1, 2026 21:30:22.755961514 PKT,192.168.100.39,74.125.133.188,6,53884,5228,,
Apr  1, 2026 21:30:22.988318814 PKT,192.168.100.39,157.240.227.60,6,42064,443,,
Apr  1, 2026 21:30:22.991818550 PKT,192.168.100.39,157.240.227.60,6,42928,5222,,
Apr  1, 2026 21:30:23.381461101 PKT,192.168.100.39,142.251.156.119,17,,,55693,443
Apr  1, 2026 21:30:23.395890830 PKT,192.168.100.39,20.189.173.10,6,51132,443,,
Apr  1, 2026 21:30:24.420029978 PKT,192.168.100.39,20.189.173.10,6,51132,443,,
Apr  1, 2026 21:30:25.339239755 PKT,192.168.100.39,142.251.156.119,17,,,55693,443
Apr  1, 2026 21:30:25.444015437 PKT,192.168.100.39,20.189.173.10,6,51132,443,,
Apr  1, 2026 21:30:25.662324706 PKT,104.18.39.21,192.168.100.39,6,443,48048,,
Apr  1, 2026 21:30:25.662325648 PKT,142.251.156.119,192.168.100.39,17,,,443,55693
Apr  1, 2026 21:30:25.662325945 PKT,142.251.156.119,192.168.100.39,17,,,443,55693
Apr  1, 2026 21:30:25.662326196 PKT,20.189.173.10,192.168.100.39,6,443,51132,,
Apr  1, 2026 21:30:25.662326443 PKT,13.107.213.63,192.168.100.39,6,443,52526,,
Apr  1, 2026 21:30:25.662326693 PKT,157.240.227.60,192.168.100.39,6,5222,42928,,
Apr  1, 2026 21:30:25.662326939 PKT,157.240.227.60,192.168.100.39,6,443,42064,,
Apr  1, 2026 21:30:25.662327189 PKT,172.64.155.209,192.168.100.39,6,443,36244,,
Apr  1, 2026 21:30:25.662423049 PKT,192.168.100.39,104.18.39.21,6,48048,443,,
